vendorId,batchId,productId,initialPH,hoursSinceManufacture,hasRefrigerator,storageType,ambientTemperatureC,humidityPct,fridgeTemperatureC,hoursOnShelf,sellThroughRate,effectiveTemperatureExposure,hoursToExpiry,volumeKg,vendorRating,riskLabel
V123,B23198,Idly_Batter,4.425,43.3,0,counter,26.5,57.1,-1.0,3.3,0.13,1146.6,4.7,10,4.81,High
V124,B23199,Combo_Pack,4.433,64.1,1,counter,30.4,75.0,7.2,17.9,0.31,462.5,151.9,1,4.42,High
V100,B23200,Combo_Pack,4.492,89.9,1,fridge,31.8,74.5,2.5,80.1,0.09,228.0,126.1,10,3.65,High
V101,B23201,Combo_Pack,4.443,85.0,0,backroom,32.0,70.9,-1.0,20.3,0.69,2717.4,0.0,10,3.92,High
V102,B23202,Idly_Batter,4.424,10.4,0,counter,30.7,66.9,-1.0,5.3,0.23,320.1,37.6,5,4.38,High
V103,B23203,Dosa_Batter,4.466,53.7,1,backroom,25.7,76.3,3.9,30.5,0.86,209.1,162.3,5,3.9,High
V104,B23204,Dosa_Batter,4.53,11.0,0,counter,26.9,59.2,-1.0,7.9,0.08,296.3,37.0,5,4.81,High
V105,B23205,Dosa_Batter,4.459,59.3,0,counter,31.7,63.7,-1.0,55.4,0.14,1880.9,0.0,10,4.17,High
V106,B23206,Dosa_Batter,4.446,54.0,0,backroom,29.6,51.1,-1.0,46.9,0.63,1601.9,0.0,5,4.36,High
V107,B23207,Combo_Pack,4.48,60.7,1,counter,27.5,70.0,5.2,44.3,0.6,317.8,155.3,10,4.56,High
V108,B23208,Combo_Pack,4.452,68.1,0,counter,32.0,76.6,-1.0,59.8,0.64,2180.1,0.0,5,4.29,High
V109,B23209,Dosa_Batter,4.517,89.7,1,counter,27.3,57.4,6.3,8.7,0.17,566.5,126.3,2,4.25,High
V110,B23210,Idly_Batter,4.461,49.6,1,fridge,32.3,70.8,6.5,34.0,0.45,324.4,166.4,1,3.91,High
V111,B23211,Dosa_Batter,4.464,30.1,1,backroom,30.9,69.3,5.1,5.5,0.41,153.2,185.9,10,3.75,High
V112,B23212,Combo_Pack,4.462,34.9,1,counter,33.8,55.3,3.6,29.6,0.46,126.4,181.1,2,4.1,Medium
V113,B23213,Combo_Pack,4.515,64.1,1,backroom,25.0,67.7,5.4,17.4,0.34,345.9,151.9,1,4.59,High
V114,B23214,Combo_Pack,4.416,34.3,0,counter,31.1,70.9,-1.0,31.4,0.35,1065.9,13.7,5,4.1,High
V115,B23215,Combo_Pack,4.502,48.5,0,counter,28.3,73.1,-1.0,39.5,0.42,1371.9,0.0,5,4.25,High
V116,B23216,Idly_Batter,4.451,27.7,0,counter,36.2,63.8,-1.0,7.7,0.41,1002.8,20.3,1,4.52,High
V117,B23217,Dosa_Batter,4.509,53.7,1,counter,30.7,58.4,5.5,16.8,0.12,293.3,162.3,5,3.37,High
V118,B23218,Idly_Batter,4.498,28.0,1,counter,31.7,66.6,5.0,8.3,0.52,141.4,188.0,5,4.43,Medium
V119,B23219,Dosa_Batter,4.505,52.8,1,counter,33.1,68.2,5.8,52.3,0.47,306.6,163.2,1,4.02,High
V120,B23220,Idly_Batter,4.446,64.4,0,counter,28.9,62.3,-1.0,47.0,0.79,1858.2,0.0,10,4.45,High
V121,B23221,Idly_Batter,4.419,30.6,0,counter,34.7,69.4,-1.0,14.9,0.37,1059.9,17.4,1,5.0,High
V122,B23222,Idly_Batter,4.49,79.2,0,backroom,34.7,79.8,-1.0,54.6,0.42,2745.8,0.0,1,4.79,High
V123,B23223,Combo_Pack,4.478,81.7,0,backroom,22.0,46.7,-1.0,32.6,0.28,1797.2,0.0,5,4.27,High
V124,B23224,Idly_Batter,4.481,41.4,1,backroom,34.8,75.3,5.6,32.4,0.72,231.0,174.6,10,4.19,High
V100,B23225,Combo_Pack,4.488,70.0,1,counter,35.6,63.7,5.5,3.1,0.1,386.6,146.0,2,3.89,High
V101,B23226,Idly_Batter,4.436,68.6,1,backroom,37.4,59.0,5.6,8.5,0.59,386.1,147.4,5,3.63,High
V102,B23227,Combo_Pack,4.51,90.7,0,counter,31.8,73.6,-1.0,43.8,0.85,2881.8,0.0,2,4.55,High
V103,B23228,Dosa_Batter,4.403,50.5,0,backroom,28.1,73.2,-1.0,10.4,0.55,1417.7,0.0,5,4.46,High
V104,B23229,Combo_Pack,4.473,3.6,1,fridge,29.3,64.3,3.9,1.5,0.63,13.9,212.4,2,4.11,Low
V105,B23230,Idly_Batter,4.469,61.0,0,counter,28.5,53.9,-1.0,13.2,0.47,1739.9,0.0,5,4.09,High
V106,B23231,Combo_Pack,4.456,26.8,1,counter,32.9,79.0,4.6,3.0,0.65,122.5,189.2,2,4.61,Medium
V107,B23232,Idly_Batter,4.505,90.7,0,counter,31.3,82.7,-1.0,84.8,0.43,2843.4,0.0,1,3.75,High
V108,B23233,Dosa_Batter,4.479,10.7,0,counter,35.3,63.2,-1.0,7.3,0.35,375.8,37.3,2,4.36,High
V109,B23234,Dosa_Batter,4.468,88.7,0,backroom,34.7,94.5,-1.0,50.7,0.49,3081.7,0.0,5,4.64,High
V110,B23235,Combo_Pack,4.488,80.1,0,backroom,30.3,65.9,-1.0,68.2,0.35,2430.3,0.0,5,4.39,High
V111,B23236,Combo_Pack,4.483,59.7,1,counter,34.9,54.5,3.3,56.1,0.77,196.2,156.3,1,4.08,High
V112,B23237,Dosa_Batter,4.434,23.4,1,fridge,32.0,58.9,6.7,13.9,0.54,157.4,192.6,2,4.35,High
V113,B23238,Dosa_Batter,4.469,76.0,1,fridge,26.9,73.7,6.7,59.4,0.1,511.1,140.0,2,3.45,High
V114,B23239,Idly_Batter,4.496,57.3,0,backroom,28.4,69.6,-1.0,42.3,0.37,1627.1,0.0,2,3.96,High
V115,B23240,Combo_Pack,4.412,73.6,1,backroom,28.8,80.5,5.5,68.9,0.73,401.3,142.4,5,4.02,High
V116,B23241,Combo_Pack,4.478,27.7,1,counter,23.9,82.9,3.9,27.2,0.92,107.3,188.3,5,4.54,Medium
V117,B23242,Combo_Pack,4.458,24.8,0,backroom,33.7,73.2,-1.0,15.7,0.31,834.8,23.2,5,4.33,High
V118,B23243,Idly_Batter,4.434,12.6,1,counter,28.7,77.1,3.7,1.6,0.07,46.1,203.4,1,4.48,Low
V119,B23244,Combo_Pack,4.485,23.8,1,counter,31.9,77.1,3.5,3.5,0.44,84.0,192.2,10,4.1,Medium
V120,B23245,Idly_Batter,4.501,1.5,0,counter,31.3,74.1,-1.0,1.0,0.66,46.6,46.5,2,4.55,Medium
V121,B23246,Dosa_Batter,4.468,56.7,1,backroom,33.7,64.1,3.5,22.7,0.1,198.4,159.3,1,4.75,High
V122,B23247,Idly_Batter,4.511,74.5,1,counter,31.6,76.5,4.3,11.0,0.55,318.3,141.5,1,4.49,High
V123,B23248,Dosa_Batter,4.511,77.3,1,counter,35.5,74.2,5.5,37.6,0.37,425.6,138.7,10,3.4,High
V124,B23249,Dosa_Batter,4.474,90.1,1,fridge,29.5,86.3,4.5,87.6,0.67,405.4,125.9,2,4.66,High
V100,B23250,Dosa_Batter,4.474,40.0,1,backroom,33.5,56.0,2.7,37.5,0.24,109.7,176.0,5,3.9,Medium
V101,B23251,Idly_Batter,4.478,78.3,1,backroom,31.9,59.0,7.3,23.1,0.69,571.1,137.7,1,4.48,High
V102,B23252,Combo_Pack,4.447,80.2,1,counter,32.5,59.3,4.5,40.4,0.58,360.2,135.8,2,3.9,High
V103,B23253,Dosa_Batter,4.5,45.9,0,counter,33.0,70.4,-1.0,37.3,0.51,1516.6,2.1,5,5.0,High
V104,B23254,Idly_Batter,4.469,33.6,0,counter,29.7,75.8,-1.0,27.7,0.87,998.8,14.4,5,3.1,High
V105,B23255,Dosa_Batter,4.504,11.9,1,fridge,32.1,47.8,2.9,2.3,0.56,35.0,204.1,1,3.76,Low
V106,B23256,Combo_Pack,4.429,63.5,1,counter,28.7,88.0,6.2,55.7,0.72,391.5,152.5,2,3.89,High
V107,B23257,Idly_Batter,4.494,12.9,0,counter,29.7,69.8,-1.0,3.5,0.32,382.9,35.1,5,4.17,High
V108,B23258,Dosa_Batter,4.463,59.5,1,backroom,34.6,88.2,3.0,55.0,0.09,180.7,156.5,1,4.0,High
V109,B23259,Dosa_Batter,4.484,20.1,1,fridge,33.0,75.9,5.0,8.4,0.06,100.7,195.9,2,4.22,Medium
V110,B23260,Combo_Pack,4.483,10.8,0,backroom,31.6,69.6,-1.0,4.3,0.17,342.2,37.2,1,4.28,High
V111,B23261,Idly_Batter,4.466,93.5,0,counter,30.2,80.7,-1.0,53.7,0.41,2819.5,0.0,2,4.27,High
V112,B23262,Dosa_Batter,4.438,82.0,0,backroom,29.3,70.9,-1.0,74.6,0.46,2402.3,0.0,2,4.33,High
V113,B23263,Combo_Pack,4.468,4.3,1,fridge,29.9,78.1,5.5,1.5,0.17,24.1,211.7,1,3.87,Low
V114,B23264,Combo_Pack,4.481,61.5,0,backroom,30.5,41.3,-1.0,56.2,0.51,1874.3,0.0,10,3.37,High
V115,B23265,Dosa_Batter,4.441,0.1,1,counter,29.3,85.1,5.1,0.1,0.57,0.4,215.9,2,4.25,Low
V116,B23266,Combo_Pack,4.452,38.7,0,backroom,30.9,63.9,-1.0,7.0,0.29,1197.1,9.3,5,4.65,High
V117,B23267,Dosa_Batter,4.497,0.5,0,backroom,33.3,71.9,-1.0,0.3,0.5,15.8,47.5,10,4.58,Low
V118,B23268,Dosa_Batter,4.456,37.5,0,backroom,30.5,63.6,-1.0,13.1,0.7,1143.7,10.5,10,4.33,High
V119,B23269,Idly_Batter,4.435,18.4,1,counter,32.3,76.9,3.3,14.9,0.72,60.0,197.6,1,4.84,Medium
V120,B23270,Idly_Batter,4.448,3.8,1,counter,32.3,59.6,7.1,2.5,0.5,26.8,212.2,1,4.41,Low
V121,B23271,Combo_Pack,4.454,71.8,1,fridge,33.0,61.8,5.6,41.7,0.46,399.3,144.2,5,4.35,High
V122,B23272,Idly_Batter,4.431,30.0,1,backroom,34.7,47.3,7.8,1.5,0.27,235.1,186.0,1,4.04,High
V123,B23273,Idly_Batter,4.426,92.2,0,backroom,27.3,60.7,-1.0,65.2,0.47,2518.8,0.0,10,4.03,High
V124,B23274,Combo_Pack,4.471,45.9,1,counter,29.4,83.9,8.0,25.7,0.37,369.2,170.1,10,4.54,High
V100,B23275,Dosa_Batter,4.404,32.9,1,counter,26.5,78.1,6.2,32.4,0.32,204.5,183.1,10,4.08,High
V101,B23276,Dosa_Batter,4.469,61.5,1,fridge,30.9,48.4,2.3,38.2,0.51,142.3,154.5,10,3.47,Medium
V102,B23277,Idly_Batter,4.464,63.1,1,counter,34.9,80.9,2.6,5.1,0.61,166.2,152.9,10,4.16,High
V103,B23278,Dosa_Batter,4.446,38.1,0,backroom,31.9,74.7,-1.0,27.3,0.27,1216.1,9.9,2,3.72,High
V104,B23279,Idly_Batter,4.445,67.8,0,backroom,30.5,57.2,-1.0,38.4,0.26,2068.2,0.0,1,4.28,High
V105,B23280,Dosa_Batter,4.482,8.1,1,counter,29.8,54.3,4.0,4.9,0.64,32.5,207.9,2,3.51,Low
V106,B23281,Idly_Batter,4.482,15.5,1,fridge,30.7,62.4,5.8,1.8,0.24,89.8,200.5,10,3.59,Medium
V107,B23282,Combo_Pack,4.425,12.5,0,counter,32.9,76.5,-1.0,4.1,0.75,411.8,35.5,5,4.19,High
V108,B23283,Idly_Batter,4.467,35.7,0,counter,34.1,60.8,-1.0,29.4,0.57,1215.6,12.3,2,4.08,High
V109,B23284,Idly_Batter,4.489,59.9,1,counter,33.0,60.7,2.2,37.7,0.72,130.3,156.1,10,5.0,Medium
V110,B23285,Dosa_Batter,4.43,93.9,0,counter,29.7,55.8,-1.0,28.9,0.58,2786.7,0.0,1,4.52,High
V111,B23286,Dosa_Batter,4.455,67.0,1,fridge,30.7,62.8,5.8,39.3,0.62,387.9,149.0,1,4.46,High
V112,B23287,Idly_Batter,4.432,93.1,0,counter,37.8,73.0,-1.0,27.7,0.53,3523.5,0.0,1,3.68,High
V113,B23288,Idly_Batter,4.473,62.0,1,backroom,31.7,83.1,6.5,7.8,0.82,403.7,154.0,10,3.86,High
V114,B23289,Combo_Pack,4.5,65.8,0,counter,30.1,73.8,-1.0,40.9,0.34,1980.2,0.0,5,4.91,High
V115,B23290,Idly_Batter,4.461,55.8,0,backroom,30.6,44.9,-1.0,37.5,0.08,1711.0,0.0,2,3.84,High
V116,B23291,Dosa_Batter,4.502,22.0,1,fridge,31.9,49.8,4.5,11.5,0.51,99.6,194.0,5,3.97,Medium
V117,B23292,Combo_Pack,4.44,38.5,0,counter,27.3,67.6,-1.0,23.7,0.44,1048.6,9.5,5,4.24,High
V118,B23293,Dosa_Batter,4.468,63.8,0,counter,34.3,69.1,-1.0,6.2,0.44,2184.4,0.0,10,4.4,High
V119,B23294,Idly_Batter,4.452,2.6,1,backroom,34.2,81.9,2.0,1.5,0.9,5.1,213.4,2,5.0,Low
V120,B23295,Idly_Batter,4.461,87.4,0,counter,33.7,74.8,-1.0,57.3,0.74,2945.1,0.0,2,4.05,High
V121,B23296,Dosa_Batter,4.426,8.5,1,backroom,31.8,69.0,7.9,2.8,0.53,66.8,207.5,2,4.29,Low
V122,B23297,Idly_Batter,4.439,54.0,0,counter,32.6,67.8,-1.0,20.0,0.68,1762.5,0.0,2,5.0,High
V123,B23298,Combo_Pack,4.492,21.2,0,backroom,31.3,71.9,-1.0,6.0,0.16,662.6,26.8,1,4.02,High
V124,B23299,Idly_Batter,4.483,44.7,0,backroom,30.5,64.9,-1.0,14.7,0.6,1365.2,3.3,10,4.3,High
V100,B23300,Combo_Pack,4.424,24.9,1,counter,36.9,57.6,5.8,18.5,0.29,144.6,191.1,10,3.38,Medium
V101,B23301,Combo_Pack,4.471,7.0,1,backroom,29.3,65.3,5.4,1.6,0.32,38.1,209.0,5,4.17,Low
V102,B23302,Idly_Batter,4.462,25.6,1,backroom,29.9,58.6,5.9,19.1,0.3,151.3,190.4,10,3.43,High
V103,B23303,Combo_Pack,4.454,34.0,1,counter,32.5,75.8,3.7,9.7,0.63,126.6,182.0,1,4.66,Medium
V104,B23304,Dosa_Batter,4.465,17.5,1,counter,31.1,83.9,3.2,14.4,0.48,55.3,198.5,10,5.0,Low
V105,B23305,Idly_Batter,4.463,4.4,1,backroom,33.3,77.5,5.9,0.1,0.74,26.3,211.6,10,3.88,Low
V106,B23306,Dosa_Batter,4.466,41.3,1,fridge,24.6,73.0,4.3,4.5,0.68,178.3,174.7,10,3.71,High
V107,B23307,Idly_Batter,4.441,72.0,1,backroom,32.5,62.4,5.6,41.1,0.63,403.9,144.0,10,4.36,High
V108,B23308,Idly_Batter,4.443,42.0,0,counter,28.8,62.3,-1.0,12.7,0.69,1208.5,6.0,5,4.37,High
V109,B23309,Combo_Pack,4.364,60.7,1,fridge,31.7,83.4,4.2,41.5,0.55,252.9,155.3,5,4.85,High
V110,B23310,Dosa_Batter,4.467,27.8,1,counter,30.5,75.1,5.3,3.3,0.1,148.3,188.2,10,4.72,High
V111,B23311,Idly_Batter,4.474,29.8,0,counter,27.1,62.9,-1.0,1.5,0.43,808.7,18.2,10,4.49,High
V112,B23312,Idly_Batter,4.492,91.7,1,backroom,31.3,70.2,2.9,70.5,0.89,268.9,124.3,2,3.76,High
V113,B23313,Combo_Pack,4.414,71.1,1,counter,30.5,81.3,7.2,33.1,0.46,512.4,144.9,1,3.65,High
V114,B23314,Idly_Batter,4.44,0.0,1,backroom,27.6,68.7,4.6,0.0,0.78,0.0,216.0,5,3.34,Low
V115,B23315,Dosa_Batter,4.45,60.3,1,fridge,36.6,85.5,3.1,16.9,0.14,184.9,155.7,10,4.62,High
V116,B23316,Dosa_Batter,4.507,23.3,0,backroom,32.5,70.8,-1.0,13.0,0.51,756.7,24.7,1,3.79,High
V117,B23317,Combo_Pack,4.507,9.7,1,counter,32.0,73.6,6.4,1.5,0.78,62.3,206.3,1,3.6,Low
V118,B23318,Combo_Pack,4.495,22.2,0,counter,32.2,72.8,-1.0,1.7,0.24,714.2,25.8,1,3.54,High
V119,B23319,Combo_Pack,4.498,12.7,1,counter,32.4,70.1,6.3,5.2,0.61,80.3,203.3,10,4.07,Medium
V120,B23320,Idly_Batter,4.461,57.8,1,counter,28.8,74.7,7.0,0.1,0.53,404.8,158.2,1,3.68,High
V121,B23321,Combo_Pack,4.49,82.3,1,counter,25.6,51.5,6.9,79.9,0.57,567.2,133.7,2,3.94,High
V122,B23322,Idly_Batter,4.479,14.3,1,counter,31.1,61.0,2.0,6.4,0.73,28.6,201.7,5,4.23,Low
V123,B23323,Combo_Pack,4.455,1.4,1,backroom,33.2,69.0,6.3,0.9,0.69,8.8,214.6,2,4.79,Low
V124,B23324,Combo_Pack,4.423,16.3,0,counter,25.8,70.1,-1.0,14.3,0.73,420.9,31.7,1,4.33,High
V100,B23325,Combo_Pack,4.424,7.7,0,backroom,29.5,64.6,-1.0,5.2,0.39,227.3,40.3,1,4.14,High
V101,B23326,Combo_Pack,4.489,0.4,0,counter,27.0,78.7,-1.0,0.2,0.58,10.1,47.6,5,4.13,Low
V102,B23327,Combo_Pack,4.433,19.5,0,backroom,32.0,56.3,-1.0,6.5,0.74,623.8,28.5,5,4.22,High
V103,B23328,Dosa_Batter,4.477,93.5,1,counter,31.2,66.1,4.6,27.0,0.53,426.2,122.5,10,3.6,High
V104,B23329,Combo_Pack,4.458,2.2,0,counter,31.4,51.3,-1.0,0.2,0.55,67.7,45.8,1,4.6,Medium
V105,B23330,Idly_Batter,4.454,52.0,0,backroom,30.4,71.4,-1.0,21.8,0.95,1578.6,0.0,10,3.86,High
V106,B23331,Combo_Pack,4.456,57.1,0,backroom,30.1,59.5,-1.0,27.0,0.17,1717.8,0.0,5,3.98,High
V107,B23332,Combo_Pack,4.513,45.9,1,backroom,28.9,64.4,2.3,14.3,0.24,103.8,170.1,2,3.47,Medium
V108,B23333,Combo_Pack,4.451,58.2,1,fridge,31.0,71.5,3.9,43.7,0.3,229.4,157.8,1,4.12,High
V109,B23334,Idly_Batter,4.467,38.5,1,backroom,37.8,73.8,4.4,3.5,0.64,168.0,177.5,10,4.73,High
V110,B23335,Idly_Batter,4.437,24.3,0,backroom,32.1,79.9,-1.0,10.5,0.64,782.5,23.7,1,3.46,High
V111,B23336,Combo_Pack,4.456,12.3,1,backroom,31.6,81.4,6.5,5.0,0.66,79.1,203.7,2,4.14,Medium
V112,B23337,Dosa_Batter,4.473,82.1,0,backroom,32.9,78.9,-1.0,21.3,0.41,2699.2,0.0,5,4.6,High
V113,B23338,Combo_Pack,4.467,34.6,0,counter,31.9,72.5,-1.0,14.3,0.44,1103.9,13.4,2,4.05,High
V114,B23339,Idly_Batter,4.475,33.4,0,backroom,32.4,65.8,-1.0,5.7,0.32,1080.3,14.6,1,4.41,High
V115,B23340,Idly_Batter,4.468,56.3,1,counter,33.5,79.0,6.5,16.9,0.5,367.4,159.7,1,4.31,High
V116,B23341,Dosa_Batter,4.427,36.0,0,counter,32.2,73.2,-1.0,17.8,0.79,1157.5,12.0,5,4.33,High
V117,B23342,Idly_Batter,4.444,49.4,1,fridge,34.0,71.7,3.3,12.5,0.46,164.9,166.6,1,4.16,High
V118,B23343,Dosa_Batter,4.447,27.7,0,backroom,30.4,51.6,-1.0,24.5,0.73,841.1,20.3,2,4.67,High
V119,B23344,Dosa_Batter,4.419,77.4,0,counter,31.5,62.8,-1.0,76.5,0.74,2441.6,0.0,1,3.53,High
V120,B23345,Dosa_Batter,4.488,75.1,1,backroom,32.0,61.1,6.2,34.7,0.28,468.7,140.9,1,5.0,High
V121,B23346,Combo_Pack,4.514,50.2,1,counter,36.6,78.4,4.8,22.1,0.7,241.6,165.8,5,4.03,High
V122,B23347,Combo_Pack,4.483,18.9,1,fridge,30.2,67.7,6.7,18.5,0.14,126.6,197.1,10,4.6,Medium
V123,B23348,Idly_Batter,4.44,89.1,0,backroom,26.3,77.7,-1.0,31.5,0.42,2343.9,0.0,10,4.77,High
V124,B23349,Dosa_Batter,4.423,59.0,0,counter,36.1,73.8,-1.0,33.1,0.75,2126.9,0.0,5,4.11,High
V100,B23350,Dosa_Batter,4.502,78.1,1,backroom,29.1,63.0,5.4,65.6,0.87,420.7,137.9,1,4.12,High
V101,B23351,Idly_Batter,4.484,48.4,0,backroom,30.9,72.5,-1.0,21.2,0.26,1496.3,0.0,2,4.36,High
V102,B23352,Combo_Pack,4.443,6.6,0,backroom,31.8,60.2,-1.0,1.6,0.67,210.4,41.4,5,3.4,High
V103,B23353,Combo_Pack,4.495,45.8,0,counter,31.9,56.8,-1.0,11.3,0.92,1460.3,2.2,1,4.43,High
V104,B23354,Idly_Batter,4.44,4.8,0,counter,28.3,66.3,-1.0,1.2,0.41,135.0,43.2,1,3.83,High
V105,B23355,Idly_Batter,4.442,29.3,1,backroom,33.6,75.6,6.9,21.2,0.48,202.6,186.7,5,4.77,High
V106,B23356,Combo_Pack,4.471,49.5,0,counter,28.5,56.4,-1.0,8.6,0.7,1411.9,0.0,2,3.87,High
V107,B23357,Idly_Batter,4.471,32.3,0,counter,34.0,62.2,-1.0,2.7,0.29,1099.2,15.7,5,4.03,High
V108,B23358,Dosa_Batter,4.452,46.4,1,backroom,28.5,62.0,3.4,10.2,0.65,160.1,169.6,5,3.69,High
V109,B23359,Combo_Pack,4.382,19.3,1,counter,34.8,56.8,4.1,16.9,0.44,78.7,196.7,1,4.0,Medium
V110,B23360,Dosa_Batter,4.411,65.2,1,backroom,30.0,83.0,5.7,33.2,0.41,371.4,150.8,10,4.23,High
V111,B23361,Dosa_Batter,4.484,35.7,1,counter,22.8,65.2,3.4,33.2,0.49,121.3,180.3,10,4.06,Medium
V112,B23362,Dosa_Batter,4.425,4.4,0,counter,29.2,44.1,-1.0,0.8,0.07,129.2,43.6,5,4.24,High
V113,B23363,Dosa_Batter,4.428,85.4,1,backroom,26.8,71.5,2.3,20.4,0.52,200.7,130.6,10,4.33,High
V114,B23364,Dosa_Batter,4.415,0.6,0,backroom,28.3,57.3,-1.0,0.0,0.51,18.1,47.4,2,3.58,Low
V115,B23365,Idly_Batter,4.471,43.6,0,counter,28.9,59.9,-1.0,26.8,0.13,1259.3,4.4,10,4.22,High
V116,B23366,Dosa_Batter,4.477,73.6,0,backroom,32.5,71.4,-1.0,49.5,0.6,2395.3,0.0,2,4.19,High
V117,B23367,Idly_Batter,4.5,95.4,0,counter,33.3,67.3,-1.0,16.2,0.33,3179.9,0.0,10,4.4,High
V118,B23368,Idly_Batter,4.471,76.4,1,counter,29.4,69.9,5.2,2.6,0.57,395.0,139.6,10,3.99,High
V119,B23369,Dosa_Batter,4.48,59.8,1,fridge,37.4,63.6,7.3,20.8,0.82,434.5,156.2,5,4.36,High
V120,B23370,Dosa_Batter,4.506,62.3,0,backroom,26.7,54.9,-1.0,59.6,0.68,1659.8,0.0,10,4.03,High
V121,B23371,Combo_Pack,4.425,88.7,1,fridge,32.9,71.8,7.9,38.7,0.73,697.1,127.3,2,4.12,High
V122,B23372,Idly_Batter,4.489,22.4,1,counter,34.3,64.1,4.2,21.8,0.25,94.1,193.6,1,3.94,Medium
V123,B23373,Combo_Pack,4.501,28.7,1,fridge,32.6,60.1,4.7,23.0,0.74,134.5,187.3,2,4.28,Medium
V124,B23374,Idly_Batter,4.468,36.5,1,backroom,33.0,78.1,4.7,29.7,0.54,170.7,179.5,10,4.05,High
V100,B23375,Dosa_Batter,4.499,62.7,1,fridge,32.0,81.8,3.1,60.2,0.38,196.0,153.3,2,3.95,High
V101,B23376,Idly_Batter,4.489,43.1,0,counter,27.6,58.5,-1.0,18.5,0.22,1190.5,4.9,2,4.29,High
V102,B23377,Idly_Batter,4.473,70.0,1,backroom,28.7,57.0,7.5,32.2,0.84,526.0,146.0,2,4.45,High
V103,B23378,Idly_Batter,4.493,46.4,1,counter,27.9,74.7,6.0,43.4,0.43,278.2,169.6,1,3.71,High
V104,B23379,Dosa_Batter,4.493,42.9,1,counter,34.5,78.4,7.8,36.2,0.7,334.1,173.1,1,4.1,High
V105,B23380,Idly_Batter,4.443,40.6,1,fridge,27.8,53.3,3.3,11.7,0.63,135.5,175.4,1,4.16,Medium
V106,B23381,Dosa_Batter,4.484,75.9,1,counter,31.3,69.1,5.0,32.6,0.48,380.1,140.1,1,4.36,High
V107,B23382,Idly_Batter,4.418,54.0,1,counter,30.0,74.7,6.6,19.3,0.38,356.3,162.0,5,3.92,High
V108,B23383,Dosa_Batter,4.461,46.6,1,fridge,34.4,76.4,4.0,31.9,0.83,186.1,169.4,2,4.03,High
V109,B23384,Idly_Batter,4.439,28.4,1,backroom,31.5,86.4,5.3,25.9,0.86,151.0,187.6,2,3.92,High
V110,B23385,Idly_Batter,4.5,67.9,1,counter,34.3,71.0,5.0,50.2,0.45,342.0,148.1,1,4.38,High
V111,B23386,Idly_Batter,4.469,24.0,1,fridge,27.4,64.9,8.1,5.9,0.35,194.4,192.0,2,3.82,High
V112,B23387,Dosa_Batter,4.448,32.1,0,backroom,33.8,78.6,-1.0,2.4,0.09,1086.5,15.9,5,3.49,High
V113,B23388,Combo_Pack,4.466,44.6,1,counter,30.7,69.4,5.6,10.0,0.79,248.2,171.4,5,4.73,High
V114,B23389,Dosa_Batter,4.475,38.7,1,counter,31.5,83.7,7.0,12.6,0.25,269.4,177.3,5,3.99,High
V115,B23390,Combo_Pack,4.422,12.4,1,counter,27.0,71.5,5.5,0.2,0.55,68.3,203.6,5,4.22,Medium
V116,B23391,Idly_Batter,4.509,70.6,1,fridge,31.2,75.4,5.8,61.0,0.68,411.6,145.4,5,4.75,High
V117,B23392,Combo_Pack,4.411,21.5,0,backroom,32.1,51.2,-1.0,14.4,0.65,689.6,26.5,5,5.0,High
V118,B23393,Idly_Batter,4.474,76.2,0,counter,30.5,65.7,-1.0,2.8,0.61,2323.6,0.0,5,3.26,High
V119,B23394,Combo_Pack,4.462,78.9,1,counter,31.2,67.9,4.4,7.3,0.73,350.5,137.1,5,4.42,High
V120,B23395,Combo_Pack,4.41,34.5,1,backroom,27.2,68.2,5.4,11.7,0.14,186.0,181.5,1,3.87,High
V121,B23396,Dosa_Batter,4.448,34.3,0,backroom,31.1,52.6,-1.0,17.3,0.37,1068.3,13.7,10,4.44,High
V122,B23397,Combo_Pack,4.481,50.4,1,counter,25.1,67.6,4.1,7.2,0.13,206.2,165.6,10,4.61,High
V123,B23398,Combo_Pack,4.479,70.9,1,fridge,33.3,73.9,5.2,40.0,0.58,365.0,145.1,2,4.19,High
V124,B23399,Combo_Pack,4.444,66.3,1,counter,28.8,79.8,8.2,26.2,0.63,544.4,149.7,10,4.31,High
V100,B23400,Idly_Batter,4.479,37.4,1,counter,35.4,76.5,5.9,3.1,0.8,220.6,178.6,1,3.75,High
V101,B23401,Dosa_Batter,4.445,66.3,0,counter,27.8,82.6,-1.0,17.7,0.8,1841.9,0.0,1,4.89,High
V102,B23402,Dosa_Batter,4.469,18.4,1,backroom,26.3,78.5,5.0,7.3,0.81,92.5,197.6,10,3.45,Medium
V103,B23403,Combo_Pack,4.491,59.1,1,counter,37.8,71.0,3.3,42.9,0.25,196.4,156.9,2,4.61,High
V104,B23404,Dosa_Batter,4.448,70.7,1,backroom,30.2,58.5,7.9,68.2,0.42,555.7,145.3,5,4.5,High
V105,B23405,Dosa_Batter,4.478,40.0,0,backroom,32.5,70.3,-1.0,23.4,0.53,1301.6,8.0,5,4.43,High
V106,B23406,Combo_Pack,4.497,30.4,0,backroom,31.4,66.1,-1.0,5.7,0.76,954.9,17.6,2,3.96,High
V107,B23407,Combo_Pack,4.451,92.5,1,counter,35.9,86.5,5.3,48.9,0.3,494.0,123.5,2,3.66,High
